sensor,station,zona,date,lat,lon,secchi,w1_n,w1_B2,w1_B3,w1_B4,w1_B8,w1_B11,w1_B12,w3_n,w3_B2,w3_B3,w3_B4,w3_B8,w3_B11,w3_B12,w5_n,w5_B2,w5_B3,w5_B4,w5_B8,w5_B11,w5_B12,w10_n,w10_B2,w10_B3,w10_B4,w10_B8,w10_B11,w10_B12
LS,E82,LAGO MAYOR,2015-07-30,-16.110900,-69.417300,9.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.024249,0.019239,0.012921,0.044152,0.031292,0.012413
LS,E83,LAGO MAYOR,2015-07-31,-16.183700,-69.506700,9.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.024086,0.019992,0.012643,0.043723,0.031437,0.012693
LS,E85,LAGO MAYOR,2015-07-31,-16.159900,-69.444400,9.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.024179,0.019159,0.013001,0.044134,0.031093,0.012296
LS,E86,LAGO MAYOR,2015-07-31,-16.148500,-69.387200,9.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.023965,0.018893,0.013061,0.043918,0.031117,0.012210
LS,E88,LAGO MAYOR,2015-08-03,-16.206400,-69.378100,9.500000,0,,,,,,,0,,,,,,,1,0.026320,0.020997,0.013949,0.044688,0.031193,0.011947,1,0.026320,0.020997,0.013949,0.044688,0.031193,0.011947
LS,E90,LAGO MAYOR,2015-08-02,-16.244600,-69.356900,9.000000,0,,,,,,,0,,,,,,,1,0.024246,0.019897,0.012375,0.043534,0.031184,0.012206,1,0.024246,0.019897,0.012375,0.043534,0.031184,0.012206
LS,E91,LAGO MAYOR,2015-08-02,-16.232000,-69.342800,10.000000,0,,,,,,,0,,,,,,,1,0.026038,0.020341,0.013483,0.044370,0.030985,0.012021,1,0.026038,0.020341,0.013483,0.044370,0.030985,0.012021
LS,E92,LAGO MAYOR,2015-08-02,-16.242800,-69.306500,9.000000,0,,,,,,,0,,,,,,,1,0.026212,0.020521,0.013381,0.044467,0.030968,0.012134,1,0.026212,0.020521,0.013381,0.044467,0.030968,0.012134
LS,E94,LAGO MAYOR,2015-08-02,-16.251000,-69.288400,9.000000,0,,,,,,,0,,,,,,,1,0.026018,0.020318,0.013621,0.044403,0.031153,0.012012,1,0.026018,0.020318,0.013621,0.044403,0.031153,0.012012
LS,E95,LAGO MAYOR,2015-08-03,-16.265700,-69.281500,9.000000,0,,,,,,,0,,,,,,,1,0.023116,0.018893,0.011448,0.043285,0.030978,0.012237,1,0.023116,0.018893,0.011448,0.043285,0.030978,0.012237
LS,E96,LAGO MAYOR,2015-08-03,-16.250100,-69.273700,7.500000,0,,,,,,,0,,,,,,,1,0.026433,0.020273,0.013888,0.044471,0.031053,0.012050,1,0.026433,0.020273,0.013888,0.044471,0.031053,0.012050
LS,E97,LAGO MAYOR,2015-08-02,-16.175700,-69.195800,10.000000,0,,,,,,,0,,,,,,,1,0.023577,0.018749,0.012581,0.043681,0.030733,0.011770,1,0.023577,0.018749,0.012581,0.043681,0.030733,0.011770
LS,E98,LAGO MAYOR,2015-08-05,-16.111700,-69.101600,9.000000,0,,,,,,,1,0.025187,0.019330,0.012460,0.043955,0.031048,0.011964,1,0.025187,0.019330,0.012460,0.043955,0.031048,0.011964,1,0.025187,0.019330,0.012460,0.043955,0.031048,0.011964
LS,E99,LAGO MAYOR,2015-08-05,-16.074500,-69.074200,9.500000,0,,,,,,,1,0.024659,0.020055,0.013222,0.044354,0.031100,0.012072,1,0.024659,0.020055,0.013222,0.044354,0.031100,0.012072,1,0.024659,0.020055,0.013222,0.044354,0.031100,0.012072
LS,E100,LAGO MAYOR,2015-08-01,-16.005500,-68.995900,10.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.024601,0.019135,0.012955,0.044470,0.030847,0.011827
LS,E101,LAGO MAYOR,2015-08-01,-15.896200,-68.970700,10.500000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.023595,0.019340,0.012804,0.044590,0.031949,0.013016
LS,E102,LAGO MAYOR,2015-08-01,-15.935600,-68.968400,9.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.023121,0.018315,0.012502,0.044201,0.031281,0.012366
LS,E104,LAGO MAYOR,2015-08-01,-15.994000,-68.880400,11.000000,0,,,,,,,1,0.024362,0.020771,0.014450,0.045542,0.031594,0.012558,1,0.024362,0.020771,0.014450,0.045542,0.031594,0.012558,2,0.023967,0.019559,0.013418,0.044687,0.031277,0.012195
LS,E105,LAGO MAYOR,2015-08-01,-15.986400,-68.801600,2.200000,0,,,,,,,1,0.023918,0.026060,0.016160,0.045819,0.032032,0.012717,1,0.023918,0.026060,0.016160,0.045819,0.032032,0.012717,2,0.024174,0.025927,0.015182,0.044678,0.031741,0.012387
LS,E107,LAGO MAYOR,2015-08-01,-16.069600,-68.936100,10.500000,0,,,,,,,1,0.023780,0.020792,0.014425,0.045188,0.031608,0.012301,1,0.023780,0.020792,0.014425,0.045188,0.031608,0.012301,2,0.023812,0.019906,0.013655,0.044541,0.031272,0.012041
LS,E109,LAGO MAYOR,2015-08-04,-16.261100,-69.261100,10.000000,0,,,,,,,1,0.025959,0.019831,0.013778,0.044755,0.031183,0.012003,1,0.025959,0.019831,0.013778,0.044755,0.031183,0.012003,1,0.025959,0.019831,0.013778,0.044755,0.031183,0.012003
LS,E110,LAGO MAYOR,2015-08-04,-16.234500,-69.205400,9.000000,0,,,,,,,1,0.025366,0.019608,0.013504,0.043955,0.030901,0.011998,1,0.025366,0.019608,0.013504,0.043955,0.030901,0.011998,1,0.025366,0.019608,0.013504,0.043955,0.030901,0.011998
LS,E111,LAGO MAYOR,2015-08-04,-16.256500,-69.184600,8.000000,0,,,,,,,1,0.025686,0.020178,0.013349,0.044402,0.031472,0.012440,1,0.025686,0.020178,0.013349,0.044402,0.031472,0.012440,1,0.025686,0.020178,0.013349,0.044402,0.031472,0.012440
LS,E112,LAGO MAYOR,2015-08-04,-16.246200,-69.141900,9.500000,0,,,,,,,1,0.026155,0.020458,0.013676,0.044653,0.031284,0.012331,1,0.026155,0.020458,0.013676,0.044653,0.031284,0.012331,1,0.026155,0.020458,0.013676,0.044653,0.031284,0.012331
LS,E113,LAGO MAYOR,2015-08-04,-16.217400,-69.136700,9.500000,0,,,,,,,1,0.025428,0.019806,0.012701,0.043968,0.030997,0.011924,1,0.025428,0.019806,0.012701,0.043968,0.030997,0.011924,1,0.025428,0.019806,0.012701,0.043968,0.030997,0.011924
LS,E115,LAGO MAYOR,2015-08-04,-16.170900,-69.137500,10.000000,0,,,,,,,1,0.023988,0.019262,0.012507,0.044128,0.030831,0.011692,1,0.023988,0.019262,0.012507,0.044128,0.030831,0.011692,1,0.023988,0.019262,0.012507,0.044128,0.030831,0.011692
LS,E116,LAGO MAYOR,2015-08-05,-16.150100,-69.120700,9.000000,0,,,,,,,1,0.024169,0.019902,0.012881,0.044148,0.030739,0.011839,1,0.024169,0.019902,0.012881,0.044148,0.030739,0.011839,1,0.024169,0.019902,0.012881,0.044148,0.030739,0.011839
LS,E117,LAGO MAYOR,2015-08-04,-16.165300,-69.102700,9.000000,0,,,,,,,1,0.025653,0.020663,0.013214,0.044290,0.031276,0.012205,1,0.025653,0.020663,0.013214,0.044290,0.031276,0.012205,1,0.025653,0.020663,0.013214,0.044290,0.031276,0.012205
LS,E118,LAGO MAYOR,2015-08-05,-16.085100,-69.149900,9.000000,0,,,,,,,1,0.026637,0.020913,0.013958,0.044734,0.030992,0.011792,1,0.026637,0.020913,0.013958,0.044734,0.030992,0.011792,1,0.026637,0.020913,0.013958,0.044734,0.030992,0.011792
LS,E119,LAGO MAYOR,2015-08-05,-16.043900,-69.130900,9.000000,0,,,,,,,1,0.024304,0.019828,0.012887,0.044156,0.030991,0.012059,1,0.024304,0.019828,0.012887,0.044156,0.030991,0.012059,1,0.024304,0.019828,0.012887,0.044156,0.030991,0.012059
LS,E120,LAGO MAYOR,2015-08-05,-16.142100,-68.960500,10.000000,0,,,,,,,1,0.023931,0.019923,0.013359,0.044382,0.031006,0.012077,1,0.023931,0.019923,0.013359,0.044382,0.031006,0.012077,2,0.024475,0.021085,0.014346,0.045108,0.031457,0.012419
LS,E121,LAGO MAYOR,2015-08-05,-16.206800,-68.864300,9.000000,0,,,,,,,1,0.024372,0.019819,0.012826,0.044368,0.031576,0.012264,1,0.024372,0.019819,0.012826,0.044368,0.031576,0.012264,2,0.023701,0.020937,0.013877,0.045259,0.031952,0.012643
LS,E125,LAGO MENOR,2015-08-06,-16.213500,-68.733000,8.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.023519,0.023141,0.014434,0.045656,0.031721,0.012523
LS,E130,LAGO MENOR,2015-08-07,-16.217000,-68.935300,4.500000,1,0.023393,0.021912,0.014050,0.044295,0.030902,0.011983,1,0.023393,0.021912,0.014050,0.044295,0.030902,0.011983,1,0.023393,0.021912,0.014050,0.044295,0.030902,0.011983,3,0.023301,0.021912,0.014472,0.044883,0.031211,0.012084
LS,E131,LAGO MENOR,2015-08-07,-16.287500,-68.904600,5.000000,1,0.023913,0.022208,0.014590,0.044371,0.031398,0.011981,1,0.023913,0.022208,0.014590,0.044371,0.031398,0.011981,1,0.023913,0.022208,0.014590,0.044371,0.031398,0.011981,3,0.023012,0.022208,0.014604,0.044756,0.031408,0.011989
LS,E132,LAGO MENOR,2015-08-07,-16.314400,-68.845100,5.000000,1,0.025957,0.027349,0.013660,0.043694,0.031168,0.012377,1,0.025957,0.027349,0.013660,0.043694,0.031168,0.012377,1,0.025957,0.027349,0.013660,0.043694,0.031168,0.012377,3,0.025966,0.028948,0.015178,0.044538,0.031360,0.012390
LS,E135,LAGO MENOR,2015-08-07,-16.265900,-69.060100,8.000000,1,0.021816,0.020311,0.012752,0.043645,0.031421,0.012682,1,0.021816,0.020311,0.012752,0.043645,0.031421,0.012682,1,0.021816,0.020311,0.012752,0.043645,0.031421,0.012682,1,0.021816,0.020311,0.012752,0.043645,0.031421,0.012682
LS,E136,LAGO MENOR,2015-08-07,-16.302800,-68.985200,5.000000,1,0.024078,0.022652,0.014182,0.043896,0.030723,0.011705,1,0.024078,0.022652,0.014182,0.043896,0.030723,0.011705,1,0.024078,0.022652,0.014182,0.043896,0.030723,0.011705,4,0.024473,0.022991,0.014420,0.044596,0.031012,0.011820
LS,E137,LAGO MENOR,2015-08-08,-16.365300,-68.903100,6.000000,0,,,,,,,1,0.023642,0.021934,0.013505,0.043884,0.030972,0.011851,1,0.023642,0.021934,0.013505,0.043884,0.030972,0.011851,5,0.024142,0.023845,0.014519,0.044431,0.031133,0.011970
LS,E139,LAGO MENOR,2015-08-08,-16.422400,-68.903000,4.000000,0,,,,,,,1,0.025555,0.025923,0.014134,0.043903,0.031065,0.012280,1,0.025555,0.025923,0.014134,0.043903,0.031065,0.012280,5,0.026536,0.028795,0.015241,0.044052,0.031205,0.012283
LS,E141,LAGO MENOR,2015-08-08,-16.410900,-69.021600,4.000000,0,,,,,,,1,0.025625,0.026706,0.015049,0.044628,0.031069,0.011981,1,0.025625,0.026706,0.015049,0.044628,0.031069,0.011981,5,0.029389,0.029846,0.016288,0.044787,0.031341,0.012052
LS,E142,LAGO MENOR,2015-08-08,-16.462600,-69.010400,5.000000,0,,,,,,,1,0.025842,0.024661,0.015261,0.044892,0.031169,0.011879,1,0.025842,0.024661,0.015261,0.044892,0.031169,0.011879,5,0.025842,0.024779,0.015164,0.044812,0.031189,0.012083
LS,E143,LAGO MENOR,2015-08-09,-16.481800,-68.940600,6.000000,0,,,,,,,1,0.026405,0.026853,0.014408,0.044149,0.031200,0.012011,1,0.026405,0.026853,0.014408,0.044149,0.031200,0.012011,5,0.026405,0.027337,0.014674,0.044632,0.031405,0.012113
LS,E145,LAGO MENOR,2015-08-09,-16.513900,-68.977000,6.000000,0,,,,,,,1,0.023759,0.023034,0.013872,0.043991,0.031050,0.011959,1,0.023759,0.023034,0.013872,0.043991,0.031050,0.011959,5,0.024603,0.024811,0.014997,0.044518,0.031135,0.012091
LS,E147,LAGO MENOR,2015-08-09,-16.560000,-68.916800,6.000000,0,,,,,,,1,0.022337,0.023534,0.013536,0.044489,0.032826,0.013903,1,0.022337,0.023534,0.013536,0.044489,0.032826,0.013903,5,0.025074,0.025054,0.014426,0.044491,0.031408,0.012546
LS,E01,BAHIA PUNO,2016-08-03,-15.853000,-69.960500,8.500000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.024081,0.022228,0.013763,0.044579,0.033009,0.014210
LS,E02,BAHIA PUNO,2016-08-03,-15.848200,-69.918200,9.500000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.026673,0.022259,0.013512,0.043912,0.031274,0.012272
LS,E04,BAHIA PUNO,2016-08-03,-15.878900,-69.890700,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.027894,0.023362,0.013918,0.044350,0.031403,0.012609
LS,E05,BAHIA PUNO,2016-08-03,-15.839800,-69.891800,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.026712,0.020805,0.012640,0.043704,0.031086,0.012102
LS,E07,BAHIA PUNO,2016-08-03,-15.774800,-69.885100,5.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.027898,0.024530,0.013449,0.043633,0.031071,0.012037
LS,E08,BAHIA PUNO,2016-08-03,-15.801000,-69.872400,8.500000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.028107,0.021502,0.013738,0.044045,0.031044,0.012163
LS,E09,BAHIA PUNO,2016-08-03,-15.834200,-69.859200,6.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.029937,0.029248,0.013706,0.043535,0.031051,0.012207
LS,E13,BAHIA PUNO,2016-08-04,-15.789500,-69.769800,9.000000,0,,,,,,,0,,,,,,,1,0.025630,0.019256,0.013091,0.043972,0.030926,0.011998,1,0.025630,0.019256,0.013091,0.043972,0.030926,0.011998
LS,E14,BAHIA PUNO,2016-08-04,-15.748900,-69.783000,9.500000,0,,,,,,,0,,,,,,,1,0.026684,0.020861,0.013869,0.044322,0.031141,0.012087,1,0.026684,0.020861,0.013869,0.044322,0.031141,0.012087
LS,E15,BAHIA PUNO,2016-08-04,-15.715000,-69.822600,8.500000,0,,,,,,,0,,,,,,,1,0.025761,0.022576,0.013963,0.044045,0.031062,0.012400,1,0.025761,0.022576,0.013963,0.044045,0.031062,0.012400
LS,E16,BAHIA PUNO,2016-08-04,-15.673700,-69.854100,6.500000,0,,,,,,,0,,,,,,,1,0.025115,0.025344,0.015949,0.044060,0.031468,0.012642,1,0.025115,0.025344,0.015949,0.044060,0.031468,0.012642
LS,E17,BAHIA PUNO,2016-08-04,-15.604800,-69.905900,3.500000,0,,,,,,,0,,,,,,,1,0.025939,0.027092,0.017392,0.044216,0.032137,0.013162,1,0.025939,0.027092,0.017392,0.044216,0.032137,0.013162
LS,E27,LAGO MAYOR,2016-08-05,-15.450800,-69.837900,9.800000,0,,,,,,,0,,,,,,,1,0.028281,0.022173,0.013880,0.044047,0.030939,0.012087,1,0.028281,0.022173,0.013880,0.044047,0.030939,0.012087
LS,E28,LAGO MAYOR,2016-08-05,-15.392800,-69.782200,8.800000,0,,,,,,,0,,,,,,,1,0.027914,0.022595,0.013498,0.043514,0.031159,0.012204,1,0.027914,0.022595,0.013498,0.043514,0.031159,0.012204
LS,E32,LAGO MAYOR,2016-08-05,-15.338400,-69.720500,9.800000,0,,,,,,,0,,,,,,,1,0.031424,0.026290,0.014201,0.043691,0.031025,0.012120,1,0.031424,0.026290,0.014201,0.043691,0.031025,0.012120
LS,E33,LAGO MAYOR,2016-08-05,-15.333000,-69.756000,4.600000,0,,,,,,,0,,,,,,,1,0.047357,0.061175,0.046930,0.044322,0.030884,0.012306,1,0.047357,0.061175,0.046930,0.044322,0.030884,0.012306
LS,E36,LAGO MAYOR,2016-08-05,-15.297100,-69.681400,9.000000,0,,,,,,,0,,,,,,,1,0.028912,0.023521,0.013880,0.044005,0.031343,0.012326,1,0.028912,0.023521,0.013880,0.044005,0.031343,0.012326
LS,E39,LAGO MAYOR,2016-08-06,-15.374800,-69.527600,5.000000,0,,,,,,,1,0.029630,0.029061,0.014588,0.043779,0.032223,0.013396,1,0.029630,0.029061,0.014588,0.043779,0.032223,0.013396,1,0.029630,0.029061,0.014588,0.043779,0.032223,0.013396
LS,E41,LAGO MAYOR,2016-08-06,-15.439200,-69.600900,11.000000,0,,,,,,,1,0.025366,0.018636,0.012235,0.043411,0.030983,0.011991,1,0.025366,0.018636,0.012235,0.043411,0.030983,0.011991,1,0.025366,0.018636,0.012235,0.043411,0.030983,0.011991
LS,E42,LAGO MAYOR,2016-08-06,-15.496700,-69.668500,11.000000,0,,,,,,,1,0.025790,0.019466,0.012821,0.043783,0.031174,0.012050,1,0.025790,0.019466,0.012821,0.043783,0.031174,0.012050,1,0.025790,0.019466,0.012821,0.043783,0.031174,0.012050
LS,E43,LAGO MAYOR,2016-08-04,-15.560300,-69.741100,11.000000,0,,,,,,,0,,,,,,,1,0.025234,0.019214,0.012495,0.043522,0.030895,0.012007,1,0.025234,0.019214,0.012495,0.043522,0.030895,0.012007
LS,E22,LAGO MAYOR,2016-08-05,-15.618100,-69.807000,10.200000,0,,,,,,,0,,,,,,,1,0.026775,0.020479,0.013893,0.044685,0.031513,0.012528,1,0.026775,0.020479,0.013893,0.044685,0.031513,0.012528
LS,E48,LAGO MAYOR,2016-08-08,-15.536100,-69.359700,14.500000,1,0.022555,0.016860,0.011967,0.043660,0.031362,0.012439,1,0.022555,0.016860,0.011967,0.043660,0.031362,0.012439,1,0.022555,0.016860,0.011967,0.043660,0.031362,0.012439,1,0.022555,0.016860,0.011967,0.043660,0.031362,0.012439
LS,E49,LAGO MAYOR,2016-08-08,-15.606300,-69.444900,12.800000,1,0.026609,0.019857,0.013457,0.044544,0.031227,0.012035,1,0.026609,0.019857,0.013457,0.044544,0.031227,0.012035,1,0.026609,0.019857,0.013457,0.044544,0.031227,0.012035,1,0.026609,0.019857,0.013457,0.044544,0.031227,0.012035
LS,E50,LAGO MAYOR,2016-08-08,-15.668700,-69.521100,11.900000,1,0.025412,0.019696,0.012910,0.043911,0.030981,0.012177,1,0.025412,0.019696,0.012910,0.043911,0.030981,0.012177,1,0.025412,0.019696,0.012910,0.043911,0.030981,0.012177,1,0.025412,0.019696,0.012910,0.043911,0.030981,0.012177
LS,E51,LAGO MAYOR,2016-08-06,-15.737100,-69.603800,9.400000,0,,,,,,,1,0.026179,0.019598,0.013149,0.044034,0.030992,0.012107,1,0.026179,0.019598,0.013149,0.044034,0.030992,0.012107,1,0.026179,0.019598,0.013149,0.044034,0.030992,0.012107
LS,E52,LAGO MAYOR,2016-08-06,-15.802800,-69.684300,10.300000,0,,,,,,,1,0.024638,0.019450,0.012952,0.043884,0.031169,0.012317,1,0.024638,0.019450,0.012952,0.043884,0.031169,0.012317,1,0.024638,0.019450,0.012952,0.043884,0.031169,0.012317
LS,E58,LAGO MAYOR,2016-08-09,-15.951900,-69.545300,5.000000,1,0.028463,0.025244,0.014293,0.043530,0.030980,0.012100,1,0.028463,0.025244,0.014293,0.043530,0.030980,0.012100,1,0.028463,0.025244,0.014293,0.043530,0.030980,0.012100,1,0.028463,0.025244,0.014293,0.043530,0.030980,0.012100
LS,E59,LAGO MAYOR,2016-08-09,-15.887600,-69.461500,13.000000,1,0.025056,0.018594,0.012944,0.044004,0.031251,0.012208,1,0.025056,0.018594,0.012944,0.044004,0.031251,0.012208,1,0.025056,0.018594,0.012944,0.044004,0.031251,0.012208,1,0.025056,0.018594,0.012944,0.044004,0.031251,0.012208
LS,E60,LAGO MAYOR,2016-08-09,-15.827100,-69.377600,12.000000,1,0.025575,0.019349,0.013098,0.044249,0.030997,0.012052,1,0.025575,0.019349,0.013098,0.044249,0.030997,0.012052,1,0.025575,0.019349,0.013098,0.044249,0.030997,0.012052,1,0.025575,0.019349,0.013098,0.044249,0.030997,0.012052
LS,E61,LAGO MAYOR,2016-08-08,-15.758500,-69.304500,10.200000,1,0.023382,0.017541,0.012243,0.043622,0.031524,0.012683,1,0.023382,0.017541,0.012243,0.043622,0.031524,0.012683,1,0.023382,0.017541,0.012243,0.043622,0.031524,0.012683,1,0.023382,0.017541,0.012243,0.043622,0.031524,0.012683
LS,E68,LAGO MAYOR,2016-08-08,-15.993500,-69.427800,5.500000,1,0.023463,0.018127,0.012277,0.043567,0.030844,0.012144,1,0.023463,0.018127,0.012277,0.043567,0.030844,0.012144,1,0.023463,0.018127,0.012277,0.043567,0.030844,0.012144,1,0.023463,0.018127,0.012277,0.043567,0.030844,0.012144
LS,E72,LAGO MAYOR,2016-08-09,-15.692100,-69.170900,5.800000,1,0.027639,0.030563,0.015397,0.043620,0.032261,0.013450,1,0.027639,0.030563,0.015397,0.043620,0.032261,0.013450,1,0.027639,0.030563,0.015397,0.043620,0.032261,0.013450,1,0.027639,0.030563,0.015397,0.043620,0.032261,0.013450
LS,E76,LAGO MAYOR,2016-08-11,-15.812500,-69.044900,12.500000,0,,,,,,,1,0.021605,0.017648,0.011814,0.043568,0.031390,0.012463,1,0.021605,0.017648,0.011814,0.043568,0.031390,0.012463,1,0.021605,0.017648,0.011814,0.043568,0.031390,0.012463
LS,E78,LAGO MAYOR,2016-08-11,-15.890300,-69.132700,13.500000,0,,,,,,,1,0.023504,0.018246,0.012564,0.044064,0.031789,0.013036,1,0.023504,0.018246,0.012564,0.044064,0.031789,0.013036,1,0.023504,0.018246,0.012564,0.044064,0.031789,0.013036
LS,E79,LAGO MAYOR,2016-08-11,-15.960000,-69.227200,11.500000,0,,,,,,,1,0.023223,0.018323,0.012904,0.044370,0.031934,0.013122,1,0.023223,0.018323,0.012904,0.044370,0.031934,0.013122,1,0.023223,0.018323,0.012904,0.044370,0.031934,0.013122
LS,E80,LAGO MAYOR,2016-08-11,-16.031600,-69.319800,10.500000,0,,,,,,,1,0.026118,0.019769,0.013725,0.044481,0.031151,0.011901,1,0.026118,0.019769,0.013725,0.044481,0.031151,0.011901,1,0.026118,0.019769,0.013725,0.044481,0.031151,0.011901
LS,E82,LAGO MAYOR,2016-08-10,-16.110900,-69.417300,8.200000,0,,,,,,,1,0.023137,0.017935,0.012042,0.043542,0.030946,0.012341,1,0.023137,0.017935,0.012042,0.043542,0.030946,0.012341,1,0.023137,0.017935,0.012042,0.043542,0.030946,0.012341
LS,E83,LAGO MAYOR,2016-08-10,-16.183700,-69.506700,5.500000,0,,,,,,,1,0.026781,0.022949,0.014083,0.044195,0.031615,0.012666,1,0.026781,0.022949,0.014083,0.044195,0.031615,0.012666,1,0.026781,0.022949,0.014083,0.044195,0.031615,0.012666
LS,E84,LAGO MAYOR,2016-08-10,-16.200700,-69.462400,4.700000,0,,,,,,,1,0.028135,0.027346,0.015371,0.044264,0.032281,0.013799,1,0.028135,0.027346,0.015371,0.044264,0.032281,0.013799,1,0.028135,0.027346,0.015371,0.044264,0.032281,0.013799
LS,E85,LAGO MAYOR,2016-08-10,-16.159900,-69.444400,9.800000,0,,,,,,,1,0.024704,0.019424,0.013173,0.044017,0.031225,0.012202,1,0.024704,0.019424,0.013173,0.044017,0.031225,0.012202,1,0.024704,0.019424,0.013173,0.044017,0.031225,0.012202
LS,E88,LAGO MAYOR,2016-08-10,-16.206400,-69.378100,6.500000,0,,,,,,,1,0.023892,0.018926,0.012768,0.043882,0.031450,0.012764,1,0.023892,0.018926,0.012768,0.043882,0.031450,0.012764,1,0.023892,0.018926,0.012768,0.043882,0.031450,0.012764
LS,E94,LAGO MAYOR,2016-08-10,-16.251000,-69.288400,7.400000,0,,,,,,,1,0.023756,0.020899,0.012388,0.043630,0.032158,0.013282,1,0.023756,0.020899,0.012388,0.043630,0.032158,0.013282,1,0.023756,0.020899,0.012388,0.043630,0.032158,0.013282
LS,E97,LAGO MAYOR,2016-08-10,-16.175700,-69.195800,9.500000,0,,,,,,,1,0.025094,0.018980,0.013590,0.044548,0.031212,0.011928,1,0.025094,0.018980,0.013590,0.044548,0.031212,0.011928,1,0.025094,0.018980,0.013590,0.044548,0.031212,0.011928
LS,E98,LAGO MAYOR,2016-08-10,-16.111700,-69.101600,9.000000,0,,,,,,,1,0.022771,0.017729,0.012003,0.043513,0.031009,0.012054,1,0.022771,0.017729,0.012003,0.043513,0.031009,0.012054,1,0.022771,0.017729,0.012003,0.043513,0.031009,0.012054
LS,E99,LAGO MAYOR,2016-08-12,-16.074500,-69.074200,9.200000,0,,,,,,,0,,,,,,,1,0.023496,0.017990,0.011968,0.043794,0.031113,0.012264,1,0.023496,0.017990,0.011968,0.043794,0.031113,0.012264
LS,E100,LAGO MAYOR,2016-08-12,-16.005500,-68.995900,10.200000,0,,,,,,,0,,,,,,,1,0.022328,0.018007,0.012123,0.043813,0.031931,0.013035,1,0.022328,0.018007,0.012123,0.043813,0.031931,0.013035
LS,E104,LAGO MAYOR,2016-08-11,-15.994000,-68.880400,11.500000,0,,,,,,,1,0.022333,0.017779,0.012083,0.043686,0.031475,0.012639,1,0.022333,0.017779,0.012083,0.043686,0.031475,0.012639,3,0.021986,0.018505,0.013539,0.045101,0.031419,0.012298
LS,E113,LAGO MAYOR,2016-08-10,-16.217400,-69.136700,9.300000,0,,,,,,,1,0.023074,0.018016,0.012217,0.043724,0.030909,0.012007,1,0.023074,0.018016,0.012217,0.043724,0.030909,0.012007,1,0.023074,0.018016,0.012217,0.043724,0.030909,0.012007
LS,E117,LAGO MAYOR,2016-08-10,-16.165300,-69.102700,10.000000,0,,,,,,,1,0.023623,0.018953,0.012536,0.044000,0.030977,0.011991,1,0.023623,0.018953,0.012536,0.044000,0.030977,0.011991,1,0.023623,0.018953,0.012536,0.044000,0.030977,0.011991
LS,E119,LAGO MAYOR,2016-08-10,-16.043900,-69.130900,10.500000,0,,,,,,,1,0.021323,0.017035,0.011383,0.043569,0.032363,0.013649,1,0.021323,0.017035,0.011383,0.043569,0.032363,0.013649,1,0.021323,0.017035,0.011383,0.043569,0.032363,0.013649
LS,E120,LAGO MAYOR,2016-08-12,-16.126400,-68.933700,14.200000,0,,,,,,,0,,,,,,,1,0.022092,0.017299,0.011805,0.043466,0.031278,0.012446,2,0.021695,0.018266,0.012719,0.044396,0.031352,0.012391
LS,E121,LAGO MAYOR,2016-08-12,-16.206800,-68.864300,10.500000,0,,,,,,,0,,,,,,,1,0.024172,0.019576,0.013609,0.044510,0.031716,0.012451,2,0.023471,0.019670,0.014197,0.045491,0.031924,0.012632
LS,E01,BAHIA PUNO,2017-07-10,-15.853000,-69.960500,5.300000,1,0.028296,0.026318,0.017816,0.047160,0.033498,0.014247,1,0.028296,0.026318,0.017816,0.047160,0.033498,0.014247,1,0.028296,0.026318,0.017816,0.047160,0.033498,0.014247,1,0.028296,0.026318,0.017816,0.047160,0.033498,0.014247
LS,E02,BAHIA PUNO,2017-07-11,-15.846100,-69.927100,6.000000,1,0.023400,0.021365,0.012910,0.043403,0.030955,0.012285,1,0.023400,0.021365,0.012910,0.043403,0.030955,0.012285,1,0.023400,0.021365,0.012910,0.043403,0.030955,0.012285,1,0.023400,0.021365,0.012910,0.043403,0.030955,0.012285
LS,E05,BAHIA PUNO,2017-07-11,-15.840000,-69.892300,6.600000,1,0.024162,0.020908,0.012841,0.043505,0.030900,0.012163,1,0.024162,0.020908,0.012841,0.043505,0.030900,0.012163,1,0.024162,0.020908,0.012841,0.043505,0.030900,0.012163,1,0.024162,0.020908,0.012841,0.043505,0.030900,0.012163
LS,E14,BAHIA PUNO,2017-07-12,-15.748900,-69.783000,10.600000,0,,,,,,,1,0.021883,0.017787,0.011784,0.043423,0.030948,0.012270,1,0.021883,0.017787,0.011784,0.043423,0.030948,0.012270,1,0.021883,0.017787,0.011784,0.043423,0.030948,0.012270
