station,zona,campaign_date,year,month,sensor,lat,lon,secchi,B2,B3,B4,B8,B11,B12,NDWI,NDTI,B2_B3,B4_B3,B3_B2,B2_B4
E02,BAHIA PUNO,2024-08-21,2024,8,LS,-15.8461,-69.9271,9.0,0.02774,0.0244,0.01343,0.04409,0.03171,0.01263,-0.28748722021481643,-0.28998148850167893,1.1368851993079836,0.5504098135077945,0.8795962191926382,2.065524790355563
E03,BAHIA PUNO,2024-08-21,2024,8,LS,-15.8653,-69.8942,8.0,0.02631,0.0227,0.01316,0.04395,0.03131,0.01251,-0.3188297026432153,-0.2660345714993148,1.1590307859457802,0.5797356572803675,0.8627897809658008,1.9992399696626164
E05,BAHIA PUNO,2024-08-21,2024,8,LS,-15.84,-69.8923,10.0,0.02668,0.02113,0.01282,0.04383,0.03122,0.01242,-0.349445807428482,-0.24477171591246785,1.2626596657520273,0.6067202741732005,0.7919789808103831,2.0811230825957034
E08,BAHIA PUNO,2024-08-21,2024,8,LS,-15.7802,-69.8681,9.0,0.02676,0.02071,0.0127,0.04377,0.03121,0.0129,-0.3576302674064785,-0.23974857109402664,1.2921293436924508,0.6132302939048627,0.7739162640539513,2.1070864482609095
E15,LAGO MAYOR,2024-08-21,2024,8,LS,-15.715,-69.8226,9.0,0.02541,0.02217,0.01346,0.04422,0.03186,0.01303,-0.3321283275775218,-0.24445691146626689,1.1461433853791887,0.6071267204724078,0.8724911108818926,1.887815610117711
E16,LAGO MAYOR,2024-08-21,2024,8,LS,-15.6737,-69.8541,6.0,0.02219,0.02187,0.01324,0.04406,0.03224,0.01368,-0.3365690833221738,-0.24579891068644516,1.0146318694727083,0.6053954912942162,0.9855790452645766,1.6759817465270586
E22,LAGO MAYOR,2024-08-22,2024,8,LS,-15.6181,-69.807,14.0,0.02607,0.02064,0.01325,0.04434,0.03199,0.01333,-0.36472760288200057,-0.21805841787965718,1.2630813341530363,0.6419573332385013,0.7917145841306258,1.967547021317206
E27,LAGO MAYOR,2024-08-22,2024,8,LS,-15.4437,-69.8425,4.0,0.03529,0.04041,0.01624,0.04356,0.03173,0.01272,-0.03751339719526739,-0.4266548909681396,0.8732986668325002,0.40188071264833675,1.1450835606380403,2.173029422843016
E28,LAGO MAYOR,2024-08-22,2024,8,LS,-15.3928,-69.7822,9.0,0.02757,0.02153,0.01226,0.04355,0.0313,0.01244,-0.3383527913590536,-0.27434151304109167,1.2805387236164085,0.5694379670488636,0.7809212629335777,2.2487763255484237
E32,LAGO MAYOR,2024-08-22,2024,8,LS,-15.3384,-69.7205,12.5,0.02878,0.02227,0.01354,0.04428,0.03132,0.01251,-0.33072877038724613,-0.24378664496546654,1.2923214507264726,0.607992788145811,0.7738012239818894,2.1255537573446266
E36,LAGO MAYOR,2024-08-22,2024,8,LS,-15.2971,-69.6814,11.5,0.02577,0.01983,0.01208,0.04334,0.03133,0.01265,-0.37217032812774525,-0.24287056587682337,1.299546076674429,0.6091779823914281,0.7694993880675441,2.133277969099506
E36B,LAGO MAYOR,2024-08-22,2024,8,LS,-15.2621,-69.7034,13.0,0.02505,0.01924,0.01237,0.04381,0.03148,0.01274,-0.38969071546882295,-0.2173362791098931,1.3019749843048345,0.6429313595150021,0.7680638415942579,2.0250604668504066
E39,LAGO MAYOR,2024-08-23,2024,8,LS,-15.3748,-69.5276,8.0,0.02683,0.02722,0.01321,0.0441,0.03349,0.01506,-0.23667974990634114,-0.34652484920789395,0.9856722635682489,0.4853049050218624,1.0145359293874048,2.031036939361322
E41,LAGO MAYOR,2024-08-23,2024,8,LS,-15.4392,-69.6009,10.5,0.02611,0.01936,0.01313,0.0444,0.03175,0.01287,-0.3927227040037218,-0.19175130219294237,1.3486569551313559,0.678202444307725,0.7414783323830588,1.988575629202161
E42,LAGO MAYOR,2024-08-23,2024,8,LS,-15.4967,-69.6685,10.0,0.02621,0.01952,0.01287,0.04409,0.032,0.0133,-0.3862600159368021,-0.20531027461221749,1.3427253410489068,0.6593237367149726,0.7447538823062234,2.0365188782813615
E43,LAGO MAYOR,2024-08-23,2024,8,LS,-15.5603,-69.7411,12.5,0.02707,0.01988,0.01333,0.04434,0.03196,0.01299,-0.3808782251498252,-0.1972297441364124,1.36166995162626,0.6705231051044717,0.7343922890878356,2.0307575370774544
E48,LAGO MAYOR,2024-08-24,2024,8,LS,-15.5361,-69.3597,9.0,0.02328,0.01881,0.01247,0.04449,0.03312,0.01422,-0.4056871973825088,-0.20268541551517213,1.2376394876321377,0.6629452066483144,0.8079896560141901,1.8668803635220237
E49,LAGO MAYOR,2024-08-24,2024,8,LS,-15.6063,-69.4449,11.0,0.02508,0.01886,0.01252,0.04407,0.03326,0.01477,-0.4006038391768022,-0.2020395091765612,1.329798444867527,0.6638387771029282,0.7519935904308774,2.003194728179335
E50,LAGO MAYOR,2024-08-24,2024,8,LS,-15.6687,-69.5211,12.0,0.0256,0.01919,0.01265,0.0439,0.03198,0.01336,-0.3916626978655461,-0.20540200359918329,1.3340280701392357,0.6591974643461457,0.7496093457183849,2.0237152550422723
E51,LAGO MAYOR,2024-08-24,2024,8,LS,-15.7371,-69.6038,11.5,0.02569,0.01959,0.01314,0.04402,0.03275,0.01397,-0.38405910416508243,-0.19706690506975538,1.311383291915095,0.6707503486089664,0.7625534930886145,1.9550987857611275
E52,LAGO MAYOR,2024-08-24,2024,8,LS,-15.8028,-69.6843,11.0,0.02508,0.01935,0.01236,0.04358,0.03215,0.0136,-0.38503098069234104,-0.22043518699352924,1.2961239640246016,0.6387596569116456,0.771531069715667,2.0291260494234593
E53,LAGO MAYOR,2024-08-24,2024,8,LS,-15.8686,-69.7634,9.0,0.02941,0.02432,0.01377,0.04405,0.03234,0.01384,-0.28857685697562,-0.27697557687121094,1.2092927134336877,0.5662006346134607,0.8269295876596537,2.1358023140303333
E58,LAGO MAYOR,2024-08-26,2024,8,LS,-15.9519,-69.5453,9.0,0.02784,0.02685,0.01412,0.04318,0.03166,0.01297,-0.23318577419412007,-0.31071514984829995,1.0368714697627013,0.525884524175623,0.9644396205301861,1.971671248465209
E59,LAGO MAYOR,2024-08-26,2024,8,LS,-15.8876,-69.4615,10.5,0.0261,0.02038,0.01302,0.04382,0.03203,0.01328,-0.36510902858085625,-0.22035927483954262,1.2806672580634322,0.6388615977006086,0.7808428819600428,2.004608140967117
E60,LAGO MAYOR,2024-08-25,2024,8,LS,-15.8271,-69.3776,12.0,0.02307,0.01925,0.01222,0.04414,0.03432,0.01584,-0.39264867656335894,-0.22338734593621398,1.1984414961848573,0.6348051618283033,0.8344169555952772,1.887888552545945
E61,LAGO MAYOR,2024-08-25,2024,8,LS,-15.7585,-69.3045,12.0,0.02491,0.02045,0.01322,0.04443,0.0335,0.01483,-0.3696054197039855,-0.21473120835369144,1.21809284997101,0.646454736114683,0.8209554066256359,1.8842661207060425
E72,LAGO MAYOR,2024-08-25,2024,8,LS,-15.6921,-69.1709,4.8,0.04446,0.05031,0.03249,0.05676,0.04308,0.02285,-0.060240963292790085,-0.21521738870510404,0.883720912667046,0.6457960515643798,1.1315789219168033,1.3684210105133576
E76,LAGO MAYOR,2024-08-25,2024,8,LS,-15.8125,-69.0449,12.0,0.03205,0.02858,0.02239,0.05337,0.04109,0.02133,-0.30250152162902355,-0.12144398427616278,1.1214135366895195,0.783414948096048,0.8917316414436305,1.431442544375054
B03,LAGO MAYOR,2024-08-27,2024,8,LS,-15.9948,-69.427,11.0,0.02695,0.02165,0.01332,0.04385,0.03164,0.01284,-0.3389312925354001,-0.238204168195477,1.2448036376534117,0.6152424658086622,0.8033394878167165,2.023273121375892
E78,LAGO MAYOR,2024-08-27,2024,8,LS,-15.8903,-69.1327,10.5,0.02252,0.01892,0.01242,0.04465,0.03459,0.01627,-0.4047506621873421,-0.20740267366296508,1.190274778526703,0.656448168263839,0.8401420586082567,1.8132043628659933
E79,LAGO MAYOR,2024-08-27,2024,8,LS,-15.96,-69.2272,9.5,0.02321,0.01987,0.01296,0.0446,0.03447,0.01586,-0.38358926037553503,-0.21047821472804706,1.16809254312569,0.6522395242959474,0.8560964732401346,1.7908949235420586
E80,LAGO MAYOR,2024-08-27,2024,8,LS,-16.0316,-69.3198,15.0,0.02535,0.01977,0.01273,0.04389,0.03252,0.01371,-0.3788878357070714,-0.21661537795029603,1.2822457621524654,0.6439048738540782,0.7798816260401725,1.9913588380707905
E82,LAGO MAYOR,2024-08-28,2024,8,LS,-16.1109,-69.4173,9.0,0.02494,0.02068,0.0131,0.04455,0.03311,0.01449,-0.3659359134457165,-0.22439312538800693,1.2059960732110215,0.6334622517668157,0.8291900228873287,1.9038166485636145
E83,LAGO MAYOR,2024-08-28,2024,8,LS,-16.1837,-69.5067,8.5,0.02558,0.02257,0.01257,0.04354,0.03204,0.01335,-0.3171986035819301,-0.2845759736887885,1.133362820852334,0.5569339584876403,0.8823299107767822,2.035003815831041
E88,LAGO MAYOR,2024-08-29,2024,8,LS,-16.2064,-69.3781,9.5,0.02668,0.02223,0.01355,0.04471,0.03226,0.0136,-0.33582312016995636,-0.24259362094484013,1.2001798830328438,0.6095366347486894,0.8332083645724002,1.9690035447229857
E94,LAGO MAYOR,2024-08-29,2024,8,LS,-16.251,-69.2884,9.5,0.02614,0.02314,0.01396,0.04684,0.03578,0.01604,-0.3386681860721894,-0.24743934643020632,1.1296455864457395,0.6032843300222848,0.8852333249719463,1.8724927025435028
E97,LAGO MAYOR,2024-08-29,2024,8,LS,-16.1757,-69.1958,13.5,0.0257,0.02032,0.01299,0.0446,0.03206,0.01324,-0.37399876195319215,-0.2200540312202333,1.2647637172852502,0.6392716220830894,0.7906614478341849,1.9784448053545185
E98,LAGO MAYOR,2024-08-29,2024,8,LS,-16.1056,-69.1103,13.0,0.0242,0.01899,0.01218,0.04411,0.03335,0.01466,-0.39809825042633523,-0.21847930001670518,1.2743548565373957,0.6413901715960942,0.7847107113755905,1.986863547876556
E99,LAGO MAYOR,2024-08-30,2024,8,LS,-16.0745,-69.0742,9.5,0.02632,0.0216,0.01335,0.0441,0.0325,0.01371,-0.342465748212089,-0.23605149539194578,1.2185184621056266,0.6180555269418738,0.8206686618286984,1.9715354328437877
E100,LAGO MAYOR,2024-08-30,2024,8,LS,-16.0055,-68.9959,11.0,0.02529,0.02081,0.01354,0.04511,0.03442,0.01583,-0.36862863518463845,-0.21164482644410984,1.2152810564497332,0.6506486953076072,0.8228548508163365,1.8677989757903268
E103,LAGO MAYOR,2024-08-30,2024,8,LS,-15.9394,-68.9017,11.0,0.02448,0.02374,0.01696,0.04886,0.0353,0.01589,-0.34600550487595727,-0.16658476249177492,1.0311709759405654,0.7144060356189538,0.9697712022152288,1.4433961413091898
E105,LAGO MAYOR,2024-08-30,2024,8,LS,-15.9864,-68.8016,8.5,0.02652,0.03258,0.01988,0.04473,0.03291,0.01401,-0.15715948574363622,-0.24208920621255806,0.8139962917742084,0.6101902820690521,1.2285067410065331,1.3340039570420545
E113,LAGO MAYOR,2024-08-29,2024,8,LS,-16.2174,-69.1367,13.5,0.02463,0.01966,0.01202,0.04405,0.03252,0.01363,-0.3828284353660581,-0.2411616085491917,1.2527974947712361,0.6113936616788574,0.7982135282901532,2.0490846880961158
E117,LAGO MAYOR,2024-08-29,2024,8,LS,-16.1653,-69.1027,12.0,0.02497,0.02011,0.01311,0.04424,0.03233,0.01364,-0.37498056915337113,-0.2107164295389395,1.2416707487980732,0.651914437995304,0.8053664074743129,1.9046527914071096
E120,LAGO MAYOR,2024-08-30,2024,8,LS,-16.1264,-68.9337,10.5,0.02385,0.01977,0.01308,0.04506,0.03288,0.01408,-0.39009717121553034,-0.20365296183704837,1.2063732318475857,0.6616084642585501,0.8289307828540552,1.823394356009606
E121,LAGO MAYOR,2024-08-30,2024,8,LS,-16.2068,-68.8643,12.7,0.02446,0.02089,0.01491,0.04695,0.0338,0.01447,-0.3841391452809678,-0.1670391014793547,1.170895109100282,0.7137385967573674,0.8540473894502294,1.6405096149892948
E122,LAGO MENOR,2024-08-31,2024,8,LS,-16.2276,-68.8361,11.0,0.02546,0.02276,0.01542,0.04715,0.03454,0.01529,-0.34887712274528504,-0.19224724483375472,1.1186291248405482,0.6775043639057837,0.8939512610388349,1.6511023572566565
E125,LAGO MENOR,2024-09-01,2024,9,LS,-16.2626,-68.7843,2.5,0.03769,0.06512,0.02591,0.04405,0.03177,0.01334,0.19300173863697226,-0.4307371148990759,0.5787776323897784,0.3978808292708718,1.727779205949079,1.4546506578675935
P02,LAGO MENOR,2024-09-01,2024,9,LS,-16.2135,-68.733,9.5,0.0251,0.0261,0.01746,0.04858,0.03532,0.01553,-0.30101767138433755,-0.19834710288459365,0.9616857869085905,0.6689654916105175,1.0398405960222872,1.4375715098756296
P03,LAGO MENOR,2024-09-01,2024,9,LS,-16.2158,-68.6912,3.5,0.03162,0.04743,0.02507,0.05112,0.03591,0.01572,-0.03744292199449089,-0.308413788849465,0.6666666526108654,0.5285684054697785,1.4999999525616712,1.261268398034767
P04,LAGO MENOR,2024-09-01,2024,9,LS,-16.2544,-68.6012,1.5,0.02568,0.04172,0.02456,0.04651,0.03271,0.01346,-0.0542899234467877,-0.25890162554463453,0.6155321041339381,0.588686467193517,1.6246105286366617,1.045602563289798
E127,LAGO MENOR,2024-09-01,2024,9,LS,-16.218,-68.6226,2.0,0.03687,0.05924,0.02497,0.04631,0.03267,0.0135,0.1225011831122579,-0.4069587886597935,0.6223835141393735,0.42150573225007204,1.606726292196195,1.4765718271296826
E129,LAGO MENOR,2024-08-31,2024,8,LS,-16.3339,-68.7808,4.5,0.02894,0.04519,0.02647,0.04524,0.03224,0.01312,-0.0005529138499069731,-0.2612335994804131,0.6404071555563807,0.5857490465645265,1.5615065113508462,1.0933131434335799
E135,LAGO MENOR,2024-08-31,2024,8,LS,-16.2659,-69.0601,4.0,0.02436,0.02552,0.01645,0.0469,0.03507,0.0157,-0.29522231020129364,-0.21610673776252715,0.9545454171416372,0.6445924512307033,1.0476190046133413,1.4808509738084514
E138,LAGO MENOR,2024-08-31,2024,8,LS,-16.4011,-68.8334,4.5,0.02779,0.04421,0.02291,0.04421,0.03157,0.01279,0.0,-0.31734206916951624,0.6285908023390454,0.5182085383802638,1.5908599643447296,1.2130073673938295
P15,LAGO MENOR,2024-08-31,2024,8,LS,-16.3119,-68.8495,4.0,0.02809,0.03704,0.0198,0.04796,0.03519,0.01538,-0.12847058672387554,-0.3033075245723517,0.7583693099792304,0.5345572209892759,1.3186186785824605,1.4186867970360202
E142,LAGO MENOR,2024-08-31,2024,8,LS,-16.4515,-68.998,4.0,0.02615,0.03053,0.01593,0.04408,0.03237,0.01357,-0.1816110416618276,-0.3142488094221092,0.8565345281187511,0.5217818368233922,1.1674951752391904,1.6415567080002067
E145,LAGO MENOR,2024-09-02,2024,9,LS,-16.5139,-68.977,3.5,0.0299,0.03376,0.01795,0.04461,0.03211,0.01305,-0.13844583209843264,-0.3057435639964501,0.885663480874897,0.5316942970469699,1.1290969522041152,1.6657380687611103
P10,LAGO MENOR,2024-09-02,2024,9,LS,-16.5821,-68.8723,3.0,0.02697,0.03552,0.01987,0.04605,0.03263,0.01368,-0.12909157620336423,-0.2825419699847993,0.7592905191641183,0.5594031374041909,1.3170188610671538,1.357322528569576
