feature,value,shap,label
B2_B3,1.176174,-0.010613,Blue/Green
B2_B3,1.132862,-0.046110,Blue/Green
B2_B3,1.144632,0.002699,Blue/Green
B2_B3,1.165872,-0.020428,Blue/Green
B2_B3,1.073232,-0.252174,Blue/Green
B2_B3,1.014913,-0.327887,Blue/Green
B2_B3,1.146959,-0.128943,Blue/Green
B2_B3,1.053960,-0.085678,Blue/Green
B2_B3,1.052817,-0.169232,Blue/Green
B2_B3,1.130395,-0.100707,Blue/Green
B2_B3,1.108011,-0.130806,Blue/Green
B2_B3,1.032872,-0.316097,Blue/Green
B2_B3,1.110242,-0.234116,Blue/Green
B2_B3,0.820667,-0.783218,Blue/Green
B2_B3,0.960082,-0.437670,Blue/Green
B2_B3,0.965073,-0.562430,Blue/Green
B2_B3,0.985102,-0.399347,Blue/Green
B2_B3,1.148582,0.015000,Blue/Green
B2_B3,1.116771,-0.234869,Blue/Green
B2_B3,1.068198,-0.182459,Blue/Green
B2_B3,0.993039,-0.273834,Blue/Green
B2_B3,1.084528,-0.235635,Blue/Green
B2_B3,1.089508,-0.230916,Blue/Green
B2_B3,1.000000,-0.203616,Blue/Green
B2_B3,1.010880,-0.084595,Blue/Green
B2_B3,1.032914,-0.107138,Blue/Green
B2_B3,1.028869,-0.343018,Blue/Green
B2_B3,1.108159,-0.112683,Blue/Green
B2_B3,1.068156,-0.515054,Blue/Green
B2_B3,1.058766,-0.101190,Blue/Green
B2_B3,0.982805,-0.119921,Blue/Green
B2_B3,1.033107,-0.161740,Blue/Green
B2_B3,0.991557,-0.289586,Blue/Green
B2_B3,0.927477,-0.363007,Blue/Green
B2_B3,0.870843,-0.790032,Blue/Green
B2_B3,1.036216,-0.687423,Blue/Green
B2_B3,1.093041,-0.486453,Blue/Green
B2_B3,1.167089,0.052819,Blue/Green
B2_B3,0.980147,-0.346211,Blue/Green
B2_B3,0.818237,-0.917980,Blue/Green
B2_B3,0.824773,-1.047741,Blue/Green
B2_B3,1.000860,-0.280450,Blue/Green
B2_B3,1.022709,-0.312053,Blue/Green
B2_B3,1.040434,-0.291497,Blue/Green
B2_B3,0.816047,-0.518962,Blue/Green
B2_B3,1.019757,-0.273752,Blue/Green
B2_B3,1.193133,0.073754,Blue/Green
B2_B3,1.198391,0.075421,Blue/Green
B2_B3,1.203467,0.049553,Blue/Green
B2_B3,1.137387,-0.123838,Blue/Green
B2_B3,1.186170,0.106965,Blue/Green
B2_B3,1.185393,0.034706,Blue/Green
B2_B3,1.234197,0.030465,Blue/Green
B2_B3,1.267000,0.024639,Blue/Green
B2_B3,1.315738,0.429614,Blue/Green
B2_B3,1.392222,1.173724,Blue/Green
B2_B3,1.234245,0.092964,Blue/Green
B2_B3,0.789359,-0.719377,Blue/Green
B2_B3,1.016993,-0.357454,Blue/Green
B2_B3,1.391201,0.916859,Blue/Green
B2_B3,1.319444,0.327273,Blue/Green
B2_B3,1.268463,-0.007968,Blue/Green
B2_B3,1.197674,0.001883,Blue/Green
B2_B3,1.139448,-0.125560,Blue/Green
B2_B3,1.122857,-0.194203,Blue/Green
B2_B3,1.146941,-0.048248,Blue/Green
B2_B3,1.334507,0.404851,Blue/Green
B2_B3,1.295705,0.386019,Blue/Green
B2_B3,1.180392,0.323346,Blue/Green
B2_B3,1.255295,0.335129,Blue/Green
B2_B3,1.070883,-0.622548,Blue/Green
B2_B3,1.221865,0.037399,Blue/Green
B2_B3,1.243381,0.299107,Blue/Green
B2_B3,1.223447,0.014921,Blue/Green
B2_B3,0.987352,-0.300497,Blue/Green
B2_B3,1.031008,-0.004529,Blue/Green
B2_B3,0.895058,-0.878583,Blue/Green
B2_B3,0.776783,-0.654652,Blue/Green
B2_B3,0.774946,-0.807831,Blue/Green
B2_B3,0.907076,-0.704131,Blue/Green
B2_B3,1.021468,-0.139805,Blue/Green
B2_B3,0.574440,-1.024354,Blue/Green
B2_B3,1.004361,-0.104579,Blue/Green
B2_B3,0.570399,-0.887674,Blue/Green
B2_B3,0.967959,-0.383743,Blue/Green
B2_B3,0.690725,-0.653339,Blue/Green
B2_B3,1.315738,0.429614,Blue/Green
B2_B3,1.014501,-0.492954,Blue/Green
B2_B3,0.981329,-0.407686,Blue/Green
B2_B3,0.695297,-0.713180,Blue/Green
B2_B3,1.215730,0.232716,Blue/Green
B2_B3,1.244996,0.166089,Blue/Green
B2_B3,1.155388,0.092915,Blue/Green
B2_B3,0.843866,-0.720714,Blue/Green
B2_B3,0.763331,-1.327839,Blue/Green
B2_B3,1.028429,-0.899055,Blue/Green
B2_B3,1.005714,-0.361802,Blue/Green
B2_B3,0.682281,-1.057804,Blue/Green
B2_B3,0.602582,-1.193662,Blue/Green
B2_B3,0.581097,-0.990289,Blue/Green
B2_B3,0.662963,-0.490219,Blue/Green
B2_B3,1.201950,0.118106,Blue/Green
B2_B3,1.257106,0.122381,Blue/Green
B2_B3,1.149220,-0.048534,Blue/Green
B2_B3,1.177261,0.322878,Blue/Green
B2_B3,1.082084,-0.345487,Blue/Green
B2_B3,1.207972,0.322620,Blue/Green
B2_B3,1.152852,0.024094,Blue/Green
B2_B3,1.168307,0.236158,Blue/Green
B2_B3,1.216057,0.300100,Blue/Green
B2_B3,1.168569,0.381672,Blue/Green
B2_B3,1.201018,0.396900,Blue/Green
B2_B3,0.731092,-1.301144,Blue/Green
B2_B3,1.061878,-0.276701,Blue/Green
B2_B3,1.401360,0.958850,Blue/Green
B2_B3,1.312071,0.100835,Blue/Green
B2_B3,1.248157,0.074088,Blue/Green
B2_B3,1.304696,0.238085,Blue/Green
B2_B3,1.199369,0.047040,Blue/Green
B2_B3,1.286672,0.179733,Blue/Green
B2_B3,1.331021,0.692090,Blue/Green
B2_B3,1.323077,0.539375,Blue/Green
B2_B3,1.527326,1.027061,Blue/Green
B2_B3,1.178069,0.032978,Blue/Green
B2_B3,1.578947,0.798777,Blue/Green
B2_B3,1.076040,-0.171624,Blue/Green
B2_B3,1.004581,-0.433671,Blue/Green
B2_B3,1.155131,-0.223614,Blue/Green
B2_B3,1.395049,1.632478,Blue/Green
B2_B3,0.319149,-1.050125,Blue/Green
B2_B3,0.514284,-0.990365,Blue/Green
B2_B3,0.853968,-0.875577,Blue/Green
B2_B3,0.870647,-0.851244,Blue/Green
B2_B3,0.962722,-0.884380,Blue/Green
B2_B3,0.978045,-0.301319,Blue/Green
B2_B3,0.914165,-0.618038,Blue/Green
B2_B3,0.813997,-0.862108,Blue/Green
B2_B3,0.984709,-0.211406,Blue/Green
B2_B3,0.939235,-0.501508,Blue/Green
B2_B3,0.905633,-0.606919,Blue/Green
B2_B3,0.936918,-0.688844,Blue/Green
B2_B3,0.831209,-0.988318,Blue/Green
B2_B3,1.014077,-0.303324,Blue/Green
B2_B3,1.177961,0.246194,Blue/Green
B2_B3,1.254768,0.230193,Blue/Green
B2_B3,1.245746,0.184835,Blue/Green
B2_B3,1.277853,0.236467,Blue/Green
B2_B3,1.213986,0.082897,Blue/Green
B2_B3,0.875421,-0.762509,Blue/Green
B2_B3,1.487179,1.405988,Blue/Green
B2_B3,1.448087,1.508872,Blue/Green
B2_B3,1.406968,1.579173,Blue/Green
B2_B3,1.381713,1.680071,Blue/Green
B2_B3,1.359736,1.188472,Blue/Green
B2_B3,1.425603,1.888756,Blue/Green
B2_B3,1.400000,1.799221,Blue/Green
B2_B3,1.457364,2.163791,Blue/Green
B2_B3,1.373700,1.883416,Blue/Green
B2_B3,1.351807,1.055606,Blue/Green
B2_B3,1.191338,0.156746,Blue/Green
B2_B3,1.391738,1.585895,Blue/Green
B2_B3,1.431579,1.615637,Blue/Green
B2_B3,1.377915,1.448794,Blue/Green
B2_B3,1.002400,-0.738177,Blue/Green
B2_B3,1.254123,0.685264,Blue/Green
B2_B3,1.375098,1.090325,Blue/Green
B2_B3,1.359684,1.070158,Blue/Green
B2_B3,1.438010,1.567464,Blue/Green
B2_B3,1.384463,1.279804,Blue/Green
B2_B3,1.217995,0.231743,Blue/Green
B2_B3,1.304027,0.380796,Blue/Green
B2_B3,1.205252,0.159180,Blue/Green
B2_B3,1.265448,0.340087,Blue/Green
B2_B3,1.316679,0.314737,Blue/Green
B2_B3,1.234867,0.171498,Blue/Green
B2_B3,1.335813,0.464639,Blue/Green
B2_B3,1.175123,0.093634,Blue/Green
B2_B3,1.314004,0.158312,Blue/Green
B2_B3,1.225296,0.421455,Blue/Green
B2_B3,1.298331,0.795887,Blue/Green
B2_B3,1.323694,0.168384,Blue/Green
B2_B3,1.320000,0.327296,Blue/Green
B2_B3,1.449715,0.900395,Blue/Green
B2_B3,0.671600,-1.139166,Blue/Green
B2_B3,0.466954,-1.284832,Blue/Green
B2_B3,0.526704,-1.225425,Blue/Green
B2_B3,0.825837,-0.715319,Blue/Green
B2_B3,0.906542,-0.675524,Blue/Green
B2_B3,0.973560,-0.364934,Blue/Green
B2_B3,0.701299,-0.797458,Blue/Green
B2_B3,0.978690,-0.255810,Blue/Green
B2_B3,0.946706,-0.206154,Blue/Green
B2_B3,0.901403,-0.582984,Blue/Green
B2_B3,0.774296,-0.649443,Blue/Green
B2_B3,0.799920,-0.587603,Blue/Green
B2_B3,1.211664,0.120189,Blue/Green
B2_B3,1.138232,-0.110739,Blue/Green
B2_B3,1.223336,0.125284,Blue/Green
B2_B3,1.341829,1.206962,Blue/Green
B2_B3,1.221757,-0.010432,Blue/Green
B2_B3,1.073171,-0.232427,Blue/Green
B2_B3,1.418931,1.644220,Blue/Green
B2_B3,0.927423,-0.710148,Blue/Green
B2_B3,1.175439,0.103392,Blue/Green
B2_B3,1.200991,0.044998,Blue/Green
B2_B3,1.167932,-0.069736,Blue/Green
B2_B3,1.181977,-0.012274,Blue/Green
B2_B3,0.904560,-0.606849,Blue/Green
B2_B3,1.292760,0.163247,Blue/Green
B2_B3,1.289085,0.146055,Blue/Green
B2_B3,1.300000,0.303385,Blue/Green
B2_B3,1.308900,0.357099,Blue/Green
B2_B3,1.217691,0.336287,Blue/Green
B2_B3,1.256291,0.245781,Blue/Green
B2_B3,1.238160,0.248846,Blue/Green
B2_B3,1.244807,0.135672,Blue/Green
B2_B3,1.241015,0.184211,Blue/Green
B2_B3,1.110780,-0.272917,Blue/Green
B2_B3,1.233588,0.109976,Blue/Green
B2_B3,1.229588,0.115057,Blue/Green
B2_B3,1.135627,-0.106345,Blue/Green
B2_B3,0.863767,-0.773747,Blue/Green
B2_B3,1.202013,0.140388,Blue/Green
B2_B3,1.354932,0.984210,Blue/Green
B2_B3,1.257143,0.244533,Blue/Green
B2_B3,1.111954,-0.133580,Blue/Green
B2_B3,1.350719,0.893707,Blue/Green
B2_B3,1.230866,0.263102,Blue/Green
B2_B3,1.152756,0.005188,Blue/Green
B2_B3,1.224033,0.605303,Blue/Green
B2_B3,1.234770,0.607627,Blue/Green
B2_B3,1.431890,1.138793,Blue/Green
B2_B3,1.754270,0.897132,Blue/Green
B2_B3,1.211926,0.081073,Blue/Green
B2_B3,1.723347,1.145617,Blue/Green
B2_B3,1.454741,0.977437,Blue/Green
B2_B3,0.765101,-0.748362,Blue/Green
B2_B3,1.455050,0.945920,Blue/Green
B2_B3,1.289582,0.613346,Blue/Green
B2_B3,1.584755,1.354642,Blue/Green
B2_B3,1.350826,1.003800,Blue/Green
B2_B3,1.864564,0.762685,Blue/Green
B2_B3,0.652300,-0.867403,Blue/Green
B2_B3,0.895951,-0.749748,Blue/Green
B2_B3,0.551577,-0.872635,Blue/Green
B2_B3,0.314841,-0.884826,Blue/Green
B2_B3,0.598725,-0.772407,Blue/Green
B2_B3,0.508950,-1.226274,Blue/Green
B2_B3,0.961700,-0.246101,Blue/Green
B2_B3,0.559255,-1.208554,Blue/Green
B2_B3,0.568484,-1.256398,Blue/Green
B2_B3,0.845222,-0.899287,Blue/Green
B2_B3,0.834565,-1.170819,Blue/Green
B2_B3,0.646533,-1.416506,Blue/Green
B2_B3,0.723110,-0.795138,Blue/Green
B2_B3,0.664773,-0.907928,Blue/Green
B2_B3,0.727780,-0.709253,Blue/Green
B2_B3,0.877947,-0.768049,Blue/Green
B2_B3,0.735925,-0.728803,Blue/Green
B2_B3,0.842695,-0.851200,Blue/Green
B2_B3,0.763026,-0.754584,Blue/Green
B2_B3,0.110277,-1.116888,Blue/Green
B2_B3,0.680618,-1.085637,Blue/Green
B2_B3,0.837695,-0.819208,Blue/Green
B2_B3,0.824237,-1.508454,Blue/Green
B2_B3,0.615323,-1.759811,Blue/Green
B2_B3,0.774898,-1.316368,Blue/Green
B2_B3,0.735827,-1.465114,Blue/Green
B2_B3,0.731467,-1.517107,Blue/Green
B2_B3,0.692530,-1.562901,Blue/Green
B2_B3,0.920719,-1.623713,Blue/Green
B2_B3,0.752469,-1.505329,Blue/Green
B2_B3,0.960987,-0.454403,Blue/Green
B2_B3,0.611245,-1.150461,Blue/Green
B2_B3,0.887515,-0.684295,Blue/Green
B2_B3,0.798094,-0.786820,Blue/Green
B2_B3,0.765672,-0.775237,Blue/Green
B2_B3,0.723613,-0.965731,Blue/Green
B2_B3,0.711924,-1.028157,Blue/Green
B2_B3,3.913845,0.805413,Blue/Green
B2_B3,0.709597,-1.069518,Blue/Green
B2_B3,0.764406,-0.759689,Blue/Green
B2_B3,0.715665,-1.044544,Blue/Green
B2_B3,0.812535,-0.739100,Blue/Green
B2_B3,0.905674,-0.696702,Blue/Green
B2_B3,0.967859,-0.418347,Blue/Green
B2_B3,0.881402,-0.904755,Blue/Green
B2_B3,1.025872,-0.289634,Blue/Green
B2_B3,0.886927,-0.692976,Blue/Green
B2_B3,0.869136,-0.743938,Blue/Green
B2_B3,0.605016,-1.114821,Blue/Green
B2_B3,0.814096,-0.985184,Blue/Green
B2_B3,1.001959,-0.422761,Blue/Green
B2_B3,1.030626,-0.237731,Blue/Green
B2_B3,0.555524,-0.976901,Blue/Green
B2_B3,0.948367,-0.464169,Blue/Green
B2_B3,0.983493,-0.406041,Blue/Green
B2_B3,0.910963,-0.751717,Blue/Green
B2_B3,1.175576,0.049518,Blue/Green
B2_B3,1.128519,-0.160240,Blue/Green
B2_B3,0.966978,-0.443695,Blue/Green
B2_B3,1.084715,-0.031584,Blue/Green
B2_B3,1.168656,-0.066901,Blue/Green
B2_B3,1.282087,0.151597,Blue/Green
B2_B3,1.235458,0.022712,Blue/Green
B2_B3,1.304636,0.302035,Blue/Green
B2_B3,1.264423,0.212124,Blue/Green
B2_B3,0.938671,-0.791940,Blue/Green
B2_B3,1.087580,-0.257531,Blue/Green
B2_B3,1.348837,0.872480,Blue/Green
B2_B3,1.317949,0.709735,Blue/Green
B2_B3,1.009804,-0.591733,Blue/Green
B2_B3,1.198770,0.001683,Blue/Green
B2_B3,1.318021,0.692307,Blue/Green
B2_B3,1.289809,0.426474,Blue/Green
B2_B3,1.337669,0.695362,Blue/Green
B2_B3,1.277718,0.200563,Blue/Green
B2_B3,1.237808,0.073255,Blue/Green
B2_B3,1.252960,0.065102,Blue/Green
B2_B3,1.345111,1.292270,Blue/Green
B2_B3,1.276190,0.551340,Blue/Green
B2_B3,1.064898,-0.763433,Blue/Green
B2_B3,-0.239698,-1.521735,Blue/Green
B2_B3,1.209012,0.031616,Blue/Green
B2_B3,1.317172,0.633741,Blue/Green
B2_B3,1.280244,0.168600,Blue/Green
B2_B3,1.312463,0.347175,Blue/Green
B2_B3,1.263245,0.314482,Blue/Green
B2_B3,1.226052,0.125135,Blue/Green
B2_B3,1.238573,0.102666,Blue/Green
B2_B3,1.243335,0.101161,Blue/Green
B2_B3,1.304370,0.405159,Blue/Green
B2_B3,1.196794,0.169031,Blue/Green
B2_B3,1.284513,0.198145,Blue/Green
B2_B3,1.270115,0.153547,Blue/Green
B2_B3,1.128697,-0.179953,Blue/Green
B2_B3,1.195053,0.002789,Blue/Green
B2_B3,1.128152,-0.154723,Blue/Green
B2_B3,1.151947,-0.038058,Blue/Green
B2_B3,1.243804,0.049804,Blue/Green
B2_B3,1.219290,0.516298,Blue/Green
B2_B3,1.236581,0.382666,Blue/Green
B2_B3,1.267131,0.537340,Blue/Green
B2_B3,1.171785,0.259492,Blue/Green
B2_B3,1.257322,0.441436,Blue/Green
B2_B3,1.235806,0.495053,Blue/Green
B2_B3,1.255757,0.075529,Blue/Green
B2_B3,1.234342,0.177941,Blue/Green
B2_B3,1.242613,0.140404,Blue/Green
B2_B3,1.204185,0.240124,Blue/Green
B2_B3,1.171617,0.002745,Blue/Green
B2_B3,1.169540,-0.140754,Blue/Green
B2_B3,1.250838,0.149082,Blue/Green
B2_B3,1.216021,0.138919,Blue/Green
B2_B3,1.275543,0.247825,Blue/Green
B2_B3,1.166001,0.070187,Blue/Green
B2_B3,1.246407,0.174831,Blue/Green
B2_B3,1.203559,0.144384,Blue/Green
B2_B3,1.121622,-0.122814,Blue/Green
B2_B3,0.981068,-0.149041,Blue/Green
B2_B3,0.939797,-0.509071,Blue/Green
B2_B3,1.034106,-0.370639,Blue/Green
B2_B3,1.026786,-0.295349,Blue/Green
B2_B3,1.171593,0.129674,Blue/Green
B2_B3,1.054945,-0.415747,Blue/Green
B2_B3,1.063347,-0.428168,Blue/Green
B2_B3,1.019624,-0.327109,Blue/Green
B2_B3,1.261517,0.082371,Blue/Green
B2_B3,1.243065,0.166043,Blue/Green
B2_B3,1.253035,0.120948,Blue/Green
B2_B3,1.233418,0.090256,Blue/Green
B2_B3,1.277177,0.159322,Blue/Green
B2_B3,1.249616,0.075390,Blue/Green
B2_B3,1.168117,-0.062634,Blue/Green
B2_B3,1.096111,-0.268752,Blue/Green
B2_B3,1.252932,0.200691,Blue/Green
B2_B3,1.285490,0.257993,Blue/Green
B2_B3,1.234266,0.101398,Blue/Green
B2_B3,1.319857,0.383378,Blue/Green
B2_B3,1.259924,0.163732,Blue/Green
B2_B3,1.272384,0.251033,Blue/Green
B2_B3,1.245779,0.084234,Blue/Green
B2_B3,1.272468,0.149160,Blue/Green
B2_B3,1.179422,0.118098,Blue/Green
B2_B3,1.226503,0.090321,Blue/Green
B2_B3,1.084602,-0.241619,Blue/Green
B2_B3,1.161787,-0.214302,Blue/Green
B2_B3,1.132911,-0.141772,Blue/Green
B2_B3,1.173196,-0.173644,Blue/Green
B2_B3,1.177271,-0.075879,Blue/Green
B2_B3,1.195531,-0.026840,Blue/Green
B2_B3,0.959464,-0.475275,Blue/Green
B2_B3,1.263450,0.153071,Blue/Green
B2_B3,1.300000,0.317001,Blue/Green
B2_B3,1.307479,0.360314,Blue/Green
B2_B3,1.292413,0.221255,Blue/Green
B2_B3,1.233204,0.040261,Blue/Green
B2_B3,1.334326,0.635994,Blue/Green
B2_B3,1.300808,0.235626,Blue/Green
B2_B3,1.284457,0.541953,Blue/Green
B2_B3,1.301146,0.637334,Blue/Green
B2_B3,1.306941,0.675953,Blue/Green
B2_B3,1.330756,0.907695,Blue/Green
B2_B3,1.311205,0.688742,Blue/Green
B2_B3,1.223895,0.471057,Blue/Green
B2_B3,1.219642,0.430357,Blue/Green
B2_B3,1.308974,0.340000,Blue/Green
B2_B3,1.222434,-0.005778,Blue/Green
B2_B3,1.301527,0.278925,Blue/Green
B2_B3,1.272540,0.222399,Blue/Green
B2_B3,1.336257,1.015203,Blue/Green
B2_B3,1.268018,0.277577,Blue/Green
B2_B3,1.257838,0.123469,Blue/Green
B2_B3,1.300402,0.306210,Blue/Green
B2_B3,1.256890,0.112073,Blue/Green
B2_B3,1.259733,0.509503,Blue/Green
B2_B3,1.284205,0.616824,Blue/Green
B2_B3,1.274822,0.201224,Blue/Green
B2_B3,1.266497,0.538170,Blue/Green
B2_B3,0.950082,-0.545317,Blue/Green
B2_B3,0.966914,-0.373611,Blue/Green
B2_B3,1.178236,0.081499,Blue/Green
B2_B3,1.154143,-0.234869,Blue/Green
B2_B3,1.179856,0.096873,Blue/Green
B2_B3,1.224033,0.083194,Blue/Green
B2_B3,1.246654,0.077056,Blue/Green
B2_B3,1.229450,0.069779,Blue/Green
B2_B3,1.298659,0.301924,Blue/Green
B2_B3,1.265477,0.213112,Blue/Green
B2_B3,1.260395,0.104794,Blue/Green
B2_B3,1.205102,0.029492,Blue/Green
B2_B3,1.262004,0.136845,Blue/Green
B2_B3,1.268396,0.232518,Blue/Green
B2_B3,1.253333,0.526913,Blue/Green
B2_B3,1.218593,0.165597,Blue/Green
B2_B3,1.280236,0.229753,Blue/Green
B2_B3,1.277290,0.257893,Blue/Green
B2_B3,1.280512,0.226666,Blue/Green
B2_B3,1.223928,0.672944,Blue/Green
B2_B3,1.303897,0.701297,Blue/Green
B2_B3,1.257600,0.135201,Blue/Green
B2_B3,1.303156,0.433742,Blue/Green
B2_B3,1.229925,0.121723,Blue/Green
B2_B3,1.285266,0.198455,Blue/Green
B2_B3,1.220269,0.073091,Blue/Green
B2_B3,1.262009,0.089312,Blue/Green
B2_B3,1.225460,0.097181,Blue/Green
B2_B3,0.932125,-0.587769,Blue/Green
B2_B3,1.195881,0.040929,Blue/Green
B2_B3,1.309128,0.417612,Blue/Green
B2_B3,1.293728,0.240842,Blue/Green
B2_B3,1.273043,0.096645,Blue/Green
B2_B3,1.278592,0.140681,Blue/Green
B2_B3,1.283695,0.197149,Blue/Green
B2_B3,1.245587,0.072164,Blue/Green
B2_B3,1.214573,0.119712,Blue/Green
B2_B3,1.241529,0.107225,Blue/Green
B2_B3,1.274032,0.223155,Blue/Green
B2_B3,1.225416,0.118868,Blue/Green
B2_B3,1.160740,-0.043610,Blue/Green
B2_B3,1.131805,-0.068688,Blue/Green
B2_B3,1.016422,-0.328818,Blue/Green
B2_B3,1.063441,-0.102533,Blue/Green
B2_B3,1.036020,-0.160997,Blue/Green
B2_B3,0.897064,-0.768524,Blue/Green
B2_B3,1.074348,-0.030715,Blue/Green
B2_B3,1.064376,-0.178792,Blue/Green
B2_B3,1.012159,-0.334280,Blue/Green
B2_B3,0.921528,-0.644016,Blue/Green
B2_B3,0.984590,-0.449009,Blue/Green
B2_B3,1.042776,-0.423960,Blue/Green
B2_B3,0.965618,-0.460814,Blue/Green
B2_B3,0.991536,-0.274929,Blue/Green
B2_B3,1.000798,-0.243993,Blue/Green
B2_B3,1.083221,-0.276583,Blue/Green
B2_B3,1.198113,0.028388,Blue/Green
B2_B3,1.193921,0.048686,Blue/Green
B2_B3,1.283517,0.244026,Blue/Green
B2_B3,1.137383,-0.202467,Blue/Green
B2_B3,1.307442,0.558185,Blue/Green
B2_B3,1.023590,-0.392138,Blue/Green
B2_B3,1.330737,0.730824,Blue/Green
B2_B3,1.279003,0.190361,Blue/Green
B2_B3,1.140833,-0.209837,Blue/Green
B2_B3,0.991318,-0.392658,Blue/Green
B2_B3,0.957549,-0.538632,Blue/Green
B2_B3,1.275598,0.575671,Blue/Green
B2_B3,1.235502,0.457625,Blue/Green
B2_B3,1.195131,0.351377,Blue/Green
B2_B3,0.774109,-1.412565,Blue/Green
B2_B3,1.229167,0.454037,Blue/Green
B2_B3,1.019615,-0.161691,Blue/Green
B2_B3,1.361051,1.395313,Blue/Green
B2_B3,1.324602,0.481568,Blue/Green
B2_B3,1.313378,0.502903,Blue/Green
B2_B3,1.307617,0.774773,Blue/Green
B2_B3,1.337485,0.558257,Blue/Green
B2_B3,1.339879,0.714190,Blue/Green
B2_B3,1.289848,0.264202,Blue/Green
B2_B3,1.335714,0.787699,Blue/Green
B2_B3,1.266838,0.101877,Blue/Green
B2_B3,1.127575,-0.132266,Blue/Green
B2_B3,1.348037,1.167028,Blue/Green
B2_B3,1.321964,0.479423,Blue/Green
B2_B3,1.332953,0.692631,Blue/Green
B2_B3,1.293988,0.174259,Blue/Green
B2_B3,0.904450,-0.741090,Blue/Green
B2_B3,1.224363,0.557546,Blue/Green
B2_B3,1.287671,0.585697,Blue/Green
B2_B3,1.267467,0.535581,Blue/Green
B2_B3,1.321194,0.888251,Blue/Green
B2_B3,1.290574,0.177355,Blue/Green
B2_B3,1.166884,-0.064284,Blue/Green
B2_B3,1.028519,-0.282202,Blue/Green
B2_B3,1.271885,0.111109,Blue/Green
B2_B3,1.262018,0.075043,Blue/Green
B2_B3,1.136842,-0.130476,Blue/Green
B2_B3,1.321918,0.509180,Blue/Green
B2_B3,1.284264,0.137576,Blue/Green
B2_B3,1.306281,0.314242,Blue/Green
B2_B3,1.239867,0.108987,Blue/Green
B2_B3,1.188006,0.550146,Blue/Green
B2_B3,1.280244,0.132907,Blue/Green
B2_B3,1.246438,0.072110,Blue/Green
B2_B3,1.251174,0.142093,Blue/Green
B2_B3,1.187192,0.126597,Blue/Green
B2_B3,1.193188,0.134123,Blue/Green
B2_B3,1.075228,-0.126226,Blue/Green
B2_B3,1.094993,-0.297285,Blue/Green
B2_B3,1.155428,0.025967,Blue/Green
B2_B3,1.229904,0.164503,Blue/Green
B2_B3,1.110850,-0.221294,Blue/Green
B2_B3,0.988824,-0.275616,Blue/Green
B2_B3,0.852772,-1.285863,Blue/Green
B2_B3,1.177706,0.056738,Blue/Green
B2_B3,1.268055,0.292127,Blue/Green
B2_B3,1.228062,0.144769,Blue/Green
B2_B3,0.990510,-0.361537,Blue/Green
B2_B3,1.288827,0.278466,Blue/Green
B2_B3,1.222869,0.181280,Blue/Green
B2_B3,1.276871,0.264121,Blue/Green
B2_B3,1.252868,0.116641,Blue/Green
B2_B3,1.283891,0.396757,Blue/Green
B2_B3,1.242890,0.135366,Blue/Green
B2_B3,1.125846,-0.054991,Blue/Green
B2_B3,1.315514,0.501832,Blue/Green
B2_B3,1.251471,0.146962,Blue/Green
B2_B3,1.282828,0.165584,Blue/Green
B2_B3,1.286817,0.201018,Blue/Green
B2_B3,1.271437,0.192907,Blue/Green
B2_B3,0.878338,-0.829412,Blue/Green
B2_B3,1.182755,0.419146,Blue/Green
B2_B3,1.270000,0.624612,Blue/Green
B2_B3,1.285458,0.202127,Blue/Green
B2_B3,1.261512,0.056755,Blue/Green
B2_B3,1.242820,0.072661,Blue/Green
B2_B3,1.174235,-0.058206,Blue/Green
B2_B3,1.186874,0.074295,Blue/Green
B2_B3,1.181407,0.085218,Blue/Green
B2_B3,1.247216,0.159837,Blue/Green
B2_B3,1.290285,0.597250,Blue/Green
B2_B3,1.200972,0.476622,Blue/Green
B2_B3,1.263377,0.584399,Blue/Green
B2_B3,1.253326,0.557838,Blue/Green
B2_B3,1.214164,0.115050,Blue/Green
B2_B3,1.219107,0.500149,Blue/Green
B2_B3,1.202865,0.063444,Blue/Green
B2_B3,1.189994,-0.009930,Blue/Green
B2_B3,1.154447,-0.165416,Blue/Green
B2_B3,1.008811,-0.039018,Blue/Green
B2_B3,0.835416,-0.790475,Blue/Green
B2_B3,0.912301,-0.684114,Blue/Green
B2_B3,0.980532,-0.354706,Blue/Green
B2_B3,1.043990,-0.225432,Blue/Green
B2_B3,0.799861,-0.741006,Blue/Green
B2_B3,1.030776,-0.204676,Blue/Green
B2_B3,0.695318,-0.777453,Blue/Green
B2_B3,1.018730,-0.435003,Blue/Green
B2_B3,0.770046,-0.623742,Blue/Green
B2_B3,1.030793,-0.435897,Blue/Green
B2_B3,1.163016,0.012910,Blue/Green
B2_B3,1.143205,-0.017248,Blue/Green
B2_B3,0.963084,-0.530589,Blue/Green
B2_B3,0.861635,-0.845225,Blue/Green
B2_B3,1.164860,-0.082571,Blue/Green
B2_B3,1.199689,0.162004,Blue/Green
B2_B3,1.154328,-0.202843,Blue/Green
B2_B3,1.028040,-0.363483,Blue/Green
B2_B3,1.293981,0.293864,Blue/Green
B2_B3,1.357508,0.936039,Blue/Green
B2_B3,1.377687,1.100389,Blue/Green
B2_B3,1.119423,-0.115276,Blue/Green
B2_B3,1.308086,0.408470,Blue/Green
B2_B3,1.387534,1.604446,Blue/Green
B2_B3,1.378088,1.421709,Blue/Green
B2_B3,1.345070,1.454388,Blue/Green
